"","DATE","PRODUCT","EX_REFIN","EXCISE_TAX","M_TAX","OIL_FUND","CONSV_FUND","WHOLESALE","VAT_WS","WS_VAT","MARKETING_MARGIN","VAT_MM","RETAIL","EX_RATE","FILE","DISCOUNT","OIL_FUND_2"
"44593",2024-06-13,"GASOHOL95 E20",22.624648,5.2,0.52,1.41,0.05,29.8046,2.086322,31.8909,3.50383177570094,0.245268224299066,35.64,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44594",2024-06-13,"GASOHOL95 E85",28.0002,0.975,0.0975,0.76,0.05,29.8827,2.091789,31.9745,3.19205607476636,0.223443925233645,35.39,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44595",2024-06-13,"H-DIESEL B7",23.5644388,5.99,0.599,-0.7,0.05,29.5034,2.065238,31.5686,1.28168224299065,0.0897177570093456,32.94,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44596",2024-06-13,"H-DIESEL B20",25.154342,5.153,0.5153,-0.7,0.05,30.1726,2.112082,32.2847,0.612429906542053,0.0428700934579437,32.94,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44597",2024-06-13,"FO 600 (1) 2%S",19.2244,0.64,0.064,0.06,0.05,20.0384,1.402688,21.4411,NA,NA,NA,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44598",2024-06-13,"FO 1500 (2) 2%S",18.6099,0.64,0.064,0.06,0.05,19.4239,1.359673,20.7836,NA,NA,NA,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44599",2024-06-13,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.8971,"24613_e64617ee5281acc1043129b7de880895.xlsx",NA,NA
"44600",2024-06-14,"ULG95",21.5635,6.5,0.65,9.98,0.05,38.7435,2.712045,41.4555,3.9107476635514,0.273752336448598,45.64,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44601",2024-06-14,"GASOHOL95 E10",21.829256,5.85,0.585,3.4,0.05,31.7143,2.220001,33.9343,3.56607476635514,0.24962523364486,37.75,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44602",2024-06-14,"GASOHOL91",21.374893,5.85,0.585,3.4,0.05,31.2599,2.188193,33.4481,3.67467289719627,0.257227102803739,37.38,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44603",2024-06-14,"GASOHOL95 E20",22.366663,5.2,0.52,1.41,0.05,29.5467,2.068269,31.615,3.76168224299066,0.263317757009346,35.64,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44604",2024-06-14,"GASOHOL95 E85",27.920575,0.975,0.0975,0.76,0.05,29.8031,2.086217,31.8893,3.27168224299066,0.229017757009346,35.39,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44605",2024-06-14,"H-DIESEL B7",23.5415558,5.99,0.599,-1.2,0.05,28.9806,2.028642,31.0092,1.80448598130841,0.126314018691589,32.94,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44606",2024-06-14,"H-DIESEL B20",25.134497,5.153,0.5153,-1.2,0.05,29.6528,2.075696,31.7285,1.1322429906542,0.0792570093457942,32.94,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44607",2024-06-14,"FO 600 (1) 2%S",19.1162,0.64,0.064,0.06,0.05,19.9302,1.395114,21.3253,NA,NA,NA,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44608",2024-06-14,"FO 1500 (2) 2%S",18.4852,0.64,0.064,0.06,0.05,19.2992,1.350944,20.6501,NA,NA,NA,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44609",2024-06-14,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.7829,"24615_9f047f6bb87fc10e04e49cc2681e2f7d.xlsx",NA,NA
"44610",2024-06-17,"ULG95",21.6603,6.5,0.65,9.98,0.05,38.8403,2.718821,41.5591,3.81392523364486,0.26697476635514,45.64,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44611",2024-06-17,"GASOHOL95 E10",21.85328,5.85,0.585,3.4,0.05,31.7383,2.221681,33.96,3.54205607476635,0.247943925233645,37.75,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44612",2024-06-17,"GASOHOL91",21.397279,5.85,0.585,3.4,0.05,31.2823,2.189761,33.4721,3.65224299065421,0.255657009345795,37.38,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44613",2024-06-17,"GASOHOL95 E20",22.386589,5.2,0.52,1.41,0.05,29.5666,2.069662,31.6363,3.74177570093458,0.261924299065421,35.64,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44614",2024-06-17,"GASOHOL95 E85",27.926725,0.975,0.0975,0.76,0.05,29.8092,2.086644,31.8958,3.26560747663551,0.228592523364486,35.39,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44615",2024-06-17,"H-DIESEL B7",23.6877392,5.99,0.599,-1.2,0.05,29.1267,2.038869,31.1656,1.65831775700934,0.116082242990654,32.94,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44616",2024-06-17,"H-DIESEL B20",25.263928,5.153,0.5153,-1.2,0.05,29.7822,2.084754,31.867,1.00280373831775,0.0701962616822428,32.94,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44617",2024-06-17,"FO 600 (1) 2%S",19.1233,0.64,0.064,0.06,0.05,19.9373,1.395611,21.3329,NA,NA,NA,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44618",2024-06-17,"FO 1500 (2) 2%S",18.4633,0.64,0.064,0.06,0.05,19.2773,1.349411,20.6267,NA,NA,NA,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44619",2024-06-17,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.9131,"24621_504599399bcf9ddf237d7c77a7d48fbb.xlsx",NA,NA
"44620",2024-06-18,"ULG95",21.6672,6.5,0.65,9.98,0.05,38.8472,2.719304,41.5665,3.80700934579439,0.266490654205608,45.64,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44621",2024-06-18,"GASOHOL95 E10",21.859377,5.85,0.585,3.4,0.05,31.7444,2.222108,33.9665,3.53598130841121,0.247518691588785,37.75,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44622",2024-06-18,"GASOHOL91",21.403285,5.85,0.585,3.4,0.05,31.2883,2.190181,33.4785,3.646261682243,0.25523831775701,37.38,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44623",2024-06-18,"GASOHOL95 E20",22.391935,5.2,0.52,1.41,0.05,29.5719,2.070033,31.6419,3.73654205607477,0.261557943925234,35.64,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44624",2024-06-18,"GASOHOL95 E85",27.928375,0.975,0.0975,0.76,0.05,29.8109,2.086763,31.8977,3.26383177570093,0.228468224299065,35.39,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44625",2024-06-18,"H-DIESEL B7",23.6945574,5.99,0.599,-1.2,0.05,29.1336,2.039352,31.173,1.65140186915888,0.115598130841121,32.94,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44626",2024-06-18,"H-DIESEL B20",25.269841,5.153,0.5153,-1.2,0.05,29.7881,2.085167,31.8733,0.996915887850465,0.0697841121495325,32.94,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44627",2024-06-18,"FO 600 (1) 2%S",19.1294,0.64,0.064,0.06,0.05,19.9434,1.396038,21.3394,NA,NA,NA,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44628",2024-06-18,"FO 1500 (2) 2%S",18.4692,0.64,0.064,0.06,0.05,19.2832,1.349824,20.633,NA,NA,NA,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44629",2024-06-18,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.9249,"24629_f2ca3ffe0e76f8526aa708a0df31f76f.xlsx",NA,NA
"44630",2024-06-19,"ULG95",21.9625,6.5,0.65,9.98,0.05,39.1425,2.739975,41.8825,3.51168224299065,0.245817757009346,45.64,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44631",2024-06-19,"GASOHOL95 E10",22.065128,5.85,0.585,3.4,0.05,31.9501,2.236507,34.1866,3.33028037383178,0.233119626168224,37.75,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44632",2024-06-19,"GASOHOL91",21.608581,5.85,0.585,3.4,0.05,31.4936,2.204552,33.6982,3.44093457943925,0.240865420560748,37.38,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44633",2024-06-19,"GASOHOL95 E20",22.574671,5.2,0.52,1.41,0.05,29.7547,2.082829,31.8375,3.55373831775701,0.248761682242991,35.64,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44634",2024-06-19,"GASOHOL95 E85",27.984775,0.975,0.0975,0.76,0.05,29.8673,2.090711,31.958,3.20747663551402,0.224523364485981,35.39,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44635",2024-06-19,"H-DIESEL B7",23.866787,5.99,0.599,-1.2,0.05,29.3058,2.051406,31.3572,1.4792523364486,0.103547663551402,32.94,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44636",2024-06-19,"H-DIESEL B20",25.419205,5.153,0.5153,-1.2,0.05,29.9375,2.095625,32.0331,0.847570093457944,0.0593299065420561,32.94,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44637",2024-06-19,"FO 600 (1) 2%S",19.27,0.64,0.064,0.06,0.05,20.084,1.40588,21.4899,NA,NA,NA,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44638",2024-06-19,"FO 1500 (2) 2%S",18.6009,0.64,0.064,0.06,0.05,19.4149,1.359043,20.7739,NA,NA,NA,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44639",2024-06-19,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.9628,"24633_1f6a44ef95b1458630338fda95940c7f.xlsx",NA,NA
"44640",2024-06-20,"ULG95",22.2105,6.5,0.65,9.98,0.05,39.3905,2.757335,42.1478,3.54411214953271,0.24808785046729,45.94,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44641",2024-06-20,"GASOHOL95 E10",22.230202,5.85,0.585,3.4,0.05,32.1152,2.248064,34.3633,3.44551401869158,0.241185981308411,38.05,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44642",2024-06-20,"GASOHOL91",21.774747,5.85,0.585,3.4,0.05,31.6597,2.216179,33.8759,3.55523364485981,0.248866355140187,37.68,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44643",2024-06-20,"GASOHOL95 E20",22.722577,5.2,0.52,1.41,0.05,29.9026,2.093182,31.9958,3.68616822429906,0.258031775700934,35.94,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44644",2024-06-20,"GASOHOL95 E85",28.030425,0.975,0.0975,0.76,0.05,29.9129,2.093903,32.0068,3.4422429906542,0.240957009345794,35.69,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44645",2024-06-20,"H-DIESEL B7",24.132043,5.99,0.599,-1.6,0.05,29.171,2.04197,31.213,1.61401869158878,0.112981308411215,32.94,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44646",2024-06-20,"H-DIESEL B20",25.649245,5.153,0.5153,-1.6,0.05,29.7675,2.083725,31.8512,1.01757009345794,0.071229906542056,32.94,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44647",2024-06-20,"FO 600 (1) 2%S",19.5809,0.64,0.064,0.06,0.05,20.3949,1.427643,21.8225,NA,NA,NA,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44648",2024-06-20,"FO 1500 (2) 2%S",18.9111,0.64,0.064,0.06,0.05,19.7251,1.380757,21.1059,NA,NA,NA,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44649",2024-06-20,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.8694,"24637_7cddd1a960f9cb2fe4f1c57f66d1182b.xlsx",NA,NA
"44650",2024-06-21,"ULG95",22.3535,6.5,0.65,9.98,0.05,39.5335,2.767345,42.3008,3.4011214953271,0.238078504672897,45.94,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44651",2024-06-21,"GASOHOL95 E10",22.381171,5.85,0.585,3.4,0.05,32.2662,2.258634,34.5248,3.29457943925233,0.230620560747663,38.05,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44652",2024-06-21,"GASOHOL91",21.925716,5.85,0.585,3.4,0.05,31.8107,2.226749,34.0374,3.40429906542056,0.238300934579439,37.68,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44653",2024-06-21,"GASOHOL95 E20",22.856956,5.2,0.52,1.41,0.05,30.037,2.10259,32.1396,3.55177570093458,0.24862429906542,35.94,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44654",2024-06-21,"GASOHOL95 E85",28.0719,0.975,0.0975,0.76,0.05,29.9544,2.096808,32.0512,3.4007476635514,0.238052336448598,35.69,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44655",2024-06-21,"H-DIESEL B7",24.3707734,5.99,0.599,-1.6,0.05,29.4098,2.058686,31.4685,1.37523364485981,0.0962663551401868,32.94,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44656",2024-06-21,"H-DIESEL B20",25.856281,5.153,0.5153,-1.6,0.05,29.9746,2.098222,32.0728,0.810467289719623,0.0567327102803736,32.94,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44657",2024-06-21,"FO 600 (1) 2%S",19.7718,0.64,0.064,0.06,0.05,20.5858,1.441006,22.0268,NA,NA,NA,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44658",2024-06-21,"FO 1500 (2) 2%S",19.0856,0.64,0.064,0.06,0.05,19.8996,1.392972,21.2926,NA,NA,NA,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44659",2024-06-21,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.8651,"24639_75cf2fa798c7ddc9bad0469853107b49.xlsx",NA,NA
"44660",2024-06-24,"ULG95",22.5524,6.5,0.65,9.98,0.05,39.7324,2.781268,42.5137,3.57598130841122,0.250318691588785,46.34,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44661",2024-06-24,"GASOHOL95 E10",22.623959,5.85,0.585,3.4,0.05,32.509,2.27563,34.7846,3.42560747663552,0.239792523364486,38.45,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44662",2024-06-24,"GASOHOL91",22.168413,5.85,0.585,3.4,0.05,32.0534,2.243738,34.2971,3.53542056074766,0.247479439252336,38.08,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44663",2024-06-24,"GASOHOL95 E20",23.072983,5.2,0.52,1.41,0.05,30.253,2.11771,32.3707,3.7096261682243,0.259673831775701,36.34,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44664",2024-06-24,"GASOHOL95 E85",28.138575,0.975,0.0975,0.76,0.05,30.0211,2.101477,32.1226,3.70785046728972,0.259549532710281,36.09,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44665",2024-06-24,"H-DIESEL B7",24.2953128,5.99,0.599,-2.02,0.05,28.9143,2.024001,30.9383,1.8707476635514,0.130952336448598,32.94,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44666",2024-06-24,"H-DIESEL B20",25.772252,5.153,0.5153,-2.02,0.05,29.4706,2.062942,31.5335,1.31448598130841,0.0920140186915886,32.94,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44667",2024-06-24,"FO 600 (1) 2%S",19.6835,0.64,0.064,0.06,0.05,20.4975,1.434825,21.9323,NA,NA,NA,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44668",2024-06-24,"FO 1500 (2) 2%S",18.9936,0.64,0.064,0.06,0.05,19.8076,1.386532,21.1941,NA,NA,NA,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44669",2024-06-24,"LPG (BAHT/KILOGRAM)",23.2786,2.17,0.217,-4.7477,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.8765,"24641_f90a81317ed07e47ee0227a7cd02631a.xlsx",NA,NA
"44670",2024-06-25,"ULG95",22.5941,6.5,0.65,9.98,0.05,39.7741,2.784187,42.5583,3.53429906542056,0.247400934579439,46.34,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44671",2024-06-25,"GASOHOL95 E10",22.681926,5.85,0.585,3.4,0.05,32.5669,2.279683,34.8466,3.36766355140187,0.235736448598131,38.45,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44672",2024-06-25,"GASOHOL91",22.225925,5.85,0.585,3.4,0.05,32.1109,2.247763,34.3587,3.47785046728972,0.24344953271028,38.08,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44673",2024-06-25,"GASOHOL95 E20",23.124175,5.2,0.52,1.41,0.05,30.3042,2.121294,32.4255,3.65841121495327,0.256088785046729,36.34,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44674",2024-06-25,"GASOHOL95 E85",28.154375,0.975,0.0975,0.76,0.05,30.0369,2.102583,32.1395,3.69205607476636,0.258443925233645,36.09,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44675",2024-06-25,"H-DIESEL B7",24.1983636,5.99,0.599,-2.02,0.05,28.8174,2.017218,30.8346,1.96766355140187,0.137736448598131,32.94,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44676",2024-06-25,"H-DIESEL B20",25.688174,5.153,0.5153,-2.02,0.05,29.3865,2.057055,31.4436,1.39850467289719,0.0978953271028036,32.94,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44677",2024-06-25,"FO 600 (1) 2%S",19.6383,0.64,0.064,0.06,0.05,20.4523,1.431661,21.884,NA,NA,NA,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44678",2024-06-25,"FO 1500 (2) 2%S",18.9597,0.64,0.064,0.06,0.05,19.7737,1.384159,21.1579,NA,NA,NA,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44679",2024-06-25,"LPG (BAHT/KILOGRAM)",22.9439,2.17,0.217,-4.413,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.9149,"24643_0b3374662b7736bbfeadc279efff2bb9.xlsx",NA,NA
"44680",2024-06-26,"ULG95",22.4783,6.5,0.65,9.98,0.05,39.6583,2.776081,42.4344,3.65009345794393,0.255506542056075,46.34,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44681",2024-06-26,"GASOHOL95 E10",22.579005,5.85,0.585,3.4,0.05,32.464,2.27248,34.7365,3.47056074766355,0.242939252336449,38.45,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44682",2024-06-26,"GASOHOL91",22.124824,5.85,0.585,3.4,0.05,32.0098,2.240686,34.2505,3.57897196261682,0.250528037383177,38.08,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44683",2024-06-26,"GASOHOL95 E20",23.034184,5.2,0.52,1.41,0.05,30.2142,2.114994,32.3292,3.74841121495327,0.262388785046729,36.34,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44684",2024-06-26,"GASOHOL95 E85",28.1266,0.975,0.0975,0.76,0.05,30.0091,2.100637,32.1097,3.71990654205608,0.260393457943926,36.09,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44685",2024-06-26,"H-DIESEL B7",24.1711842,5.99,0.599,-2.02,0.05,28.7902,2.015314,30.8055,1.99485981308411,0.139640186915888,32.94,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44686",2024-06-26,"H-DIESEL B20",25.664603,5.153,0.5153,-2.02,0.05,29.3629,2.055403,31.4183,1.42214953271028,0.0995504672897196,32.94,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44687",2024-06-26,"FO 600 (1) 2%S",19.5816,0.64,0.064,0.06,0.05,20.3956,1.427692,21.8233,NA,NA,NA,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44688",2024-06-26,"FO 1500 (2) 2%S",18.8972,0.64,0.064,0.06,0.05,19.7112,1.379784,21.091,NA,NA,NA,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44689",2024-06-26,"LPG (BAHT/KILOGRAM)",22.9439,2.17,0.217,-4.413,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.7664,"24645_d8274f8958a94f892dd3d3e7908efd9e.xlsx",NA,NA
"44690",2024-06-27,"ULG95",22.5983,6.5,0.65,9.98,0.05,39.7783,2.784481,42.5628,3.53009345794393,0.247106542056075,46.34,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44691",2024-06-27,"GASOHOL95 E10",22.685384,5.85,0.585,3.4,0.05,32.5704,2.279928,34.8503,3.36420560747664,0.235494392523365,38.45,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44692",2024-06-27,"GASOHOL91",22.22911,5.85,0.585,3.4,0.05,32.1141,2.247987,34.3621,3.47467289719626,0.243227102803738,38.08,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44693",2024-06-27,"GASOHOL95 E20",23.12701,5.2,0.52,1.41,0.05,30.307,2.12149,32.4285,3.65560747663552,0.255892523364486,36.34,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44694",2024-06-27,"GASOHOL95 E85",28.15525,0.975,0.0975,0.76,0.05,30.0378,2.102646,32.1404,3.69121495327103,0.258385046728972,36.09,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44695",2024-06-27,"H-DIESEL B7",24.3265084,5.99,0.599,-2.02,0.05,28.9455,2.026185,30.9717,1.83953271028037,0.128767289719626,32.94,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44696",2024-06-27,"H-DIESEL B20",25.799306,5.153,0.5153,-2.02,0.05,29.4976,2.064832,31.5624,1.28747663551402,0.0901233644859812,32.94,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44697",2024-06-27,"FO 600 (1) 2%S",19.5715,0.64,0.064,0.06,0.05,20.3855,1.426985,21.8125,NA,NA,NA,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44698",2024-06-27,"FO 1500 (2) 2%S",18.8529,0.64,0.064,0.06,0.05,19.6669,1.376683,21.0436,NA,NA,NA,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44699",2024-06-27,"LPG (BAHT/KILOGRAM)",22.9439,2.17,0.217,-4.413,0,20.9179,1.464253,22.382153,3.2566,0.228,25.866753,36.9366,"24669_c46eb10cc8554a343c37d52112eafa66.xlsx",NA,NA
"44700",2024-06-28,"ULG95",22.8401,6.5,0.65,9.98,0.05,40.0201,2.801407,42.8215,3.28831775700935,0.230182242990654,46.34,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44701",2024-06-28,"GASOHOL95 E10",22.902601,5.85,0.585,3.4,0.05,32.7876,2.295132,35.0827,3.14700934579439,0.220290654205607,38.45,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44702",2024-06-28,"GASOHOL91",22.444143,5.85,0.585,3.4,0.05,32.3291,2.263037,34.5921,3.25971962616822,0.228180373831775,38.08,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44703",2024-06-28,"GASOHOL95 E20",23.318413,5.2,0.52,1.41,0.05,30.4984,2.134888,32.6333,3.46420560747664,0.242494392523365,36.34,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44704",2024-06-28,"GASOHOL95 E85",28.214325,0.975,0.0975,0.76,0.05,30.0968,2.106776,32.2036,3.63214953271028,0.25425046728972,36.09,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44705",2024-06-28,"H-DIESEL B7",24.6336076,5.99,0.599,-2.02,0.05,29.2526,2.047682,31.3003,1.53242990654205,0.107270093457944,32.94,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44706",2024-06-28,"H-DIESEL B20",26.065634,5.153,0.5153,-2.02,0.05,29.7639,2.083473,31.8474,1.0211214953271,0.071478504672897,32.94,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44707",2024-06-28,"FO 600 (1) 2%S",19.698,0.64,0.064,0.06,0.05,20.512,1.43584,21.9478,NA,NA,NA,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
"44708",2024-06-28,"FO 1500 (2) 2%S",18.9399,0.64,0.064,0.06,0.05,19.7539,1.382773,21.1367,NA,NA,NA,37.1072,"24670_8ab6758657860f385422f777d443984d.xlsx",NA,NA
